company,listing_country,locality,industry,sector,reporting_year,listing_year,incorporation_year,net_prof,tot_asst,bk_eqt,market_value,com_1,com_2,com_3,com_4,com_5,com_6,com_7,com_8,com_9,com_10,com_11,com_12,com_13,com_14,com_15,com_16,com_17,com_18,com_19,com_20,com_21,com_22,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,hr_24,hr_25,hr_26,hr_27,hr_28,hr_29,hr_30,prod_1,prod_2,prod_3,prod_4,prod_5,prod_6,env_1,env_2,env_3,env_4,env_5,env_6,env_7,env_8,env_9,env_10,env_11,env_12,env_13,env_14,env_15,ene_1,ene_2,ene_3,ene_4,ene_5,ene_6,ene_7,emi_1,emi_2,emi_3,emi_4,emi_5,emi_6,emi_7,emi_8,emi_9,emi_10,oth_1,oth_2,oth_3,oth_4,oth_5,oth_6,social_committee
Kap Industrial Holdings Limited,South Africa,Multinational,General Industrials,Industrials,2017,2004,1978,1393000000,26978000000,11348000000,0,4,0,4,0,0,4,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,4,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Kap Industrial Holdings Limited,South Africa,Multinational,General Industrials,Industrials,2018,2004,1978,1591000000,28504000000,12477000000,0,4,0,4,0,0,4,4,4,4,4,0,0,0,4,4,0,4,0,4,0,0,0,4,4,4,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,4,4,4,4,0,0,0,4,0,0,0,0,0,4,4,4,0,4,4,0,4,4,0,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,1
Kaydav Group Limited,South Africa,Multinational,Support Services,Industrials,2014,2007,2006,2649828,388431298,179 144 646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kaydav Group Limited,South Africa,Multinational,Support Services,Industrials,2015,2007,2006,2212551,426076211,196 977 529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kaydav Group Limited,South Africa,Multinational,Support Services,Industrials,2016,2007,2006,26458937,449864741,207 350 985,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kaydav Group Limited,South Africa,Multinational,Support Services,Industrials,2017,2007,2006,1987086,138791779,140646522,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kaydav Group Limited,South Africa,Multinational,Support Services,Industrials,2018,2007,2006,1961515,140705019,207350985,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Kengen Company,Kenya,Local,Electricity,Utilities,2014,2006,1954,90947902859,324519995000,141594091000,22731057455.04,0,0,4,4,0,0,0,4,4,0,4,0,0,4,0,0,0,4,0,0,0,4,4,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Kengen Company,Kenya,Local,Electricity,Utilities,2015,2006,1954,11517327000,367248796000,172385381000,19367564427.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kengen Company,Kenya,Local,Electricity,Utilities,2016,2006,1954,6743492000,376729582000,182835913000,40897373252.45,4,4,4,0,0,4,0,4,5,0,0,0,0,5,4,4,4,0,0,0,0,4,4,4,4,0,4,0,0,0,5,5,0,4,4,0,0,4,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,4,0,4,0,0,0,4,0,4,5,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1
Kengen Company,Kenya,Local,Electricity,Utilities,2017,2006,1954,9006216000,379353005000,190103625000,52426452595.05,4,0,4,0,0,4,0,4,5,0,0,0,0,5,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,4,4,4,4,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,4,0,0,4,4,0,4,0,4,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,4,0,4,1
Kengen Company,Kenya,Local,Electricity,Utilities,2018,2006,1954,7890633000,148657000000,28229000000,46161656373,0,0,4,0,0,4,0,4,0,0,0,0,0,4,4,0,4,0,0,0,0,4,4,4,4,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,4,4,4,4,0,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,4,4,4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,4,4,0,4,0,4,0
Kenya Airways,Kenya,Local,Travel and Leisure,Consumer Services,2014,1996,1977,-3382000000,182063000000,-5963000000,18705862937.5,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
Kenya Airways,Kenya,Local,Travel and Leisure,Consumer Services,2015,1996,1977,-25743000000,155685000000,-35667000000,12271046087,4,0,0,0,0,5,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
Kenya Airways,Kenya,Local,Travel and Leisure,Consumer Services,2016,1996,1977,-26225000000,147623000000,4857000000,6509640302.25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
Kenya Airways,Kenya,Local,Travel and Leisure,Consumer Services,2017,1996,1977,-10207000000,136634000000,-2489000000,8978814210,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya Airways,Kenya,Local,Travel and Leisure,Consumer Services,2018,1996,1977,-7812000000,220109352000,54205569000,63189343437.85,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya Power & Lighting,Kenya,Local,Electricity,Utilities,2014,1972,1922,6994487000,272286082000,59204080000,25954511698.5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
Kenya Power & Lighting,Kenya,Local,Electricity,Utilities,2015,1972,1922,1917992000,336655189000,64207389,35809420275.75,0,0,0,0,0,4,0,4,4,0,0,0,0,4,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,5,0,4,0,0,0,0,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0
Kenya Power & Lighting,Kenya,Local,Electricity,Utilities,2016,1972,1922,7431957000,297542180000,59379481000,19221950393.25,4,0,4,0,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
Kenya Power & Lighting,Kenya,Local,Electricity,Utilities,2017,1972,1922,5280425000,331236232000,63333617000,15514163007.75,0,0,0,0,0,0,3,4,4,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya Power & Lighting,Kenya,Local,Electricity,Utilities,2018,1972,1922,1917992000,336655189000,64207389000,13465122610.5,4,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kore Potash Plc,South Africa,Multinational,Mining,Basic Materials,2014,,,357828789,96729083,96408107,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,4,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kore Potash Plc,South Africa,Multinational,Mining,Basic Materials,2015,,,796434000,139077725,138876989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kore Potash Plc,South Africa,Multinational,Mining,Basic Materials,2016,,,8935200,157562373,154286056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kore Potash Plc,South Africa,Multinational,Mining,Basic Materials,2017,,,9246562,157544110,154286056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4,0,0,0,5,0,0,5,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kore Potash Plc,South Africa,Multinational,Mining,Basic Materials,2018,,,-13373602,156818768,155173686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kumba Iron Ore Limited,South Africa,Local,Industrial Metals and Mining,Basic Materials,2014,2006,2005,5756800,48511000000,25167000000,0,0,0,4,0,0,4,5,5,0,0,0,0,4,4,0,0,5,0,0,0,0,4,4,4,4,0,4,4,0,0,4,4,0,4,4,0,0,4,0,0,4,4,5,4,0,0,4,0,4,0,0,0,0,0,4,4,4,4,0,0,0,4,0,4,0,4,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,1
Kumba Iron Ore Limited,South Africa,Local,Industrial Metals and Mining,Basic Materials,2015,2006,2005,568347800,57212000000,36536000000,0,4,0,4,4,0,4,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,5,4,0,0,4,4,0,0,4,4,0,5,5,0,0,0,0,4,4,5,5,4,0,0,4,4,0,0,0,0,0,0,4,5,4,5,0,0,0,4,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kumba Iron Ore Limited,South Africa,Local,Industrial Metals and Mining,Basic Materials,2016,2006,2005,642348900,62466000000,45546000000,0,4,0,4,4,0,4,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,4,4,4,0,4,4,0,0,4,4,0,4,4,0,0,0,0,4,4,4,5,4,0,4,4,0,0,0,0,0,0,0,4,4,4,4,0,0,0,4,4,4,0,5,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
Kumba Iron Ore Limited,South Africa,Local,Industrial Metals and Mining,Basic Materials,2017,2006,2005,16133000000,62466000000,45546000000,0,4,0,4,0,0,5,4,5,4,0,0,0,0,4,0,0,4,0,0,0,0,5,4,4,4,0,4,4,0,0,4,4,0,4,4,0,0,5,0,4,0,4,5,0,0,4,4,0,0,0,0,0,0,0,5,5,4,5,0,0,0,4,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,4,0,0,0,0,0,0,4,5,0,4,0,0,0
Kumba Iron Ore Limited,South Africa,Local,Industrial Metals and Mining,Basic Materials,2018,2006,2005,12595000000,63051000000,46187000000,0,4,0,4,0,0,5,4,5,4,0,0,0,4,4,0,0,5,0,0,0,0,5,5,5,4,0,4,0,0,0,4,4,0,4,5,0,0,5,0,4,0,5,4,0,0,4,4,0,0,0,0,0,0,0,5,5,4,5,0,0,0,5,5,3,0,5,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Labat Africa Limited,South Africa,Multinational,"Technology, Hardware and Equipment",Technology,2014,1999,1995,5623679000,21985126,449 828,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Labat Africa Limited,South Africa,Multinational,"Technology, Hardware and Equipment",Technology,2015,1999,1995,7897236700,23531056,6 625 861,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Labat Africa Limited,South Africa,Multinational,"Technology, Hardware and Equipment",Technology,2016,1999,1995,7854679090,45853088,12 246 184,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Labat Africa Limited,South Africa,Multinational,"Technology, Hardware and Equipment",Technology,2017,1999,1995,4408134,23392602,-9066372,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1
Labat Africa Limited,South Africa,Multinational,"Technology, Hardware and Equipment",Technology,2018,1999,1995,2714695,25702915,-11138712,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,1
Lafarge Africa Plc.,Nigeria,Multinational,Construction and Materials,Industrials,2014,,1959,28360146000,343627558000,276664338000,322297671981.84,4,0,4,0,0,0,0,4,0,0,0,0,0,5,0,0,4,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,4,4,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,1
Lafarge Africa Plc.,Nigeria,Multinational,Construction and Materials,Industrials,2015,,1959,29657773000,381272953000,302601869000,400831377232,4,0,4,0,0,0,4,4,4,0,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,4,0,4,0,0,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,5,0,4,0
Lafarge Africa Plc.,Nigeria,Multinational,Construction and Materials,Industrials,2016,,1959,561851000,8580876000,5039730000,224436072410.55,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,3,4,0,0,0,0,0,0,4,4,0,0,4,0,4,0,0,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,1
Lafarge Africa Plc.,Nigeria,Multinational,Construction and Materials,Industrials,2017,,1959,910707000,10131774000,6465226000,246030165824.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lafarge Africa Plc.,Nigeria,Multinational,Construction and Materials,Industrials,2018,,1959,4141764000,577692296000,255743725000,107984184389.25,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Learn Africa Plc,Nigeria,Local,Media,Consumer Services,2014,,1961,-20416000,4050180000,3480836000,1041457500,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0
Learn Africa Plc,Nigeria,Local,Media,Consumer Services,2015,,1961,-643392000,3585510000,2744870000,547729500.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Learn Africa Plc,Nigeria,Local,Media,Consumer Services,2016,,1961,237159000,4639683000,2982029000,594016500,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0
Learn Africa Plc,Nigeria,Local,Media,Consumer Services,2017,,1961,266886000,4388770000,2982029000,678876000,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0
Learn Africa Plc,Nigeria,Local,Media,Consumer Services,2018,,1961,208649000,4233041000,3272416000,1049172000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Les Gaz Industriels Ltee,Mauritius,Local,Chemicals,Basic Materials,2014,2007,1952,2334678900,323362209,235749418,0,0,4,4,0,0,0,4,4,0,0,0,0,0,4,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
Les Gaz Industriels Ltee,Mauritius,Local,Chemicals,Basic Materials,2015,2007,1952,899078770,331802888,238634451,10296085695,0,4,4,0,0,0,4,4,0,0,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,4,0,0,4,4,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,4,4,0,0,0,0,0,0,4,0,0,4,0,0,0
Les Gaz Industriels Ltee,Mauritius,Local,Chemicals,Basic Materials,2016,2007,1952,975656000,329146097,241948023,0,0,4,4,0,0,0,4,4,0,0,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,4,0,0,4,0,0,0
Les Gaz Industriels Ltee,Mauritius,Local,Chemicals,Basic Materials,2017,2007,1952,10015327,333809180,245463463,6471825294,0,4,4,0,0,0,4,4,0,0,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0
Les Gaz Industriels Ltee,Mauritius,Local,Chemicals,Basic Materials,2018,2007,1952,-10952379,305848450,229379625,4936275000,4,4,4,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lewis Group Limited,South Africa,Local,General Retailers,Consumer Services,2014,1946,1934,15620580,8406800000,5 824000000,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,1
